SMILES,QED,SAScore,EGFR_Docking,HER2_Docking
Cc1nc(C2CCN(C(=O)NC[C@H](C(C)C)N3CC[NH+](C)CC3)CC2)no1,0.7599,4.0485,-5.7,-7.78
CC[C@@H]1C(=O)NCCN1Cc1cc(=O)oc2c(C)c(O)ccc12,0.839,3.0275,-6.0,-7.91
O=[N+]([O-])c1c(NNc2ccccc2)ncnc1Sc1ccc(Cl)cc1,0.3694,2.3662,-6.04,-8.3
C[C@H]1Oc2ccc(NC(=O)c3cc(Cl)c4c(c3)OCCO4)cc2NC1=O,0.8433,2.8473,-6.08,-8.6
Cc1nonc1C(=O)Nc1ccc(F)c(S(=O)(=O)N2CCOCC2)c1,0.846,2.3882,-6.12,-8.66
CCc1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)o1,0.4591,2.6247,-5.58,-8.1
C[C@H](CN(C)Cc1nnc(-c2ccccc2)o1)c1ccccc1,0.6908,2.4933,-6.07,-8.86
O=C1c2ccccc2C(=O)N1Cc1ccc(-c2nc3ccccc3o2)cc1,0.5149,1.9288,-6.7,-9.49
C[C@H]1CC[C@@H](OC[C@@H]2COc3ccccc32)C[NH2+]1,0.8747,4.4941,-5.6,-6.99
CC[C@H]1CCCC[C@@H]1Oc1ccc(C)nc1C[NH2+]C(C)C,0.8738,4.0356,-5.6,-7.52
Cc1ccccc1NC(=O)Nc1nc(C)c(C(=O)N(C)C)s1,0.9129,2.0345,-5.84,-8.17
Cc1nc(Sc2ccc(C#N)cc2[N+](=O)[O-])oc1C,0.6303,2.6761,-5.77,-6.79
CCCNC(=O)c1ccc2c(c1)[C@H]1C=CC[C@H]1[C@@H](c1cccnc1)N2,0.8301,3.3437,-6.1,-9.03
C[C@H]1CO[C@H](C)CN1C(=O)/C=C/c1ccccc1[N+](=O)[O-],0.486,3.1681,-5.78,-7.32
CC(=O)c1ccc([C@@H]2C[C@H]2c2ccccc2)cc1,0.7312,2.4371,-5.93,-7.8
CN(C)N(C(=O)/C=C/c1cc(Cl)cc(Cl)c1)[C@@H]1CCS(=O)(=O)C1,0.5977,3.3074,-5.88,-7.89
Cc1ccc(C(=O)N(C)C)cc1NC(=O)Cn1cnc2c(cnn2C)c1=O,0.7331,2.2645,-6.26,-9.01
Cc1cc(C(=O)NC[C@H](C(C)C)[NH+]2CCC(C)CC2)ccc1F,0.8564,3.8663,-5.92,-8.83
Cc1cc(OCC(=O)Nc2c(C)cccc2C)c2c3c(c(=O)oc2c1)CCCC3,0.6594,2.362,-6.54,-9.71
Cc1cccc(-n2nnnc2SC[C@@H]2CNC(=O)O2)c1C,0.8617,3.1147,-5.98,-7.96
Cc1nnnn1-c1cc(NC(=O)c2cc(Cl)ccc2OC(C)C)ccc1F,0.7172,2.2627,-6.34,-8.99
COC(=O)C[C@@H](C)SC[C@@H]1CSc2ccccc21,0.7714,3.479,-5.4,-7.14
N#Cc1ccc(NC(=O)CCn2nc(-c3cccs3)oc2=O)cc1,0.7687,2.3066,-5.92,-8.75
CCc1ccccc1NC(=O)[C@H]1CCC(=O)N(c2ccc(OC)cc2)[C@@H]1c1ccc(OC)cc1,0.5155,2.9124,-6.45,-8.54
CN(Cc1ccccc1F)C(=O)Nc1cccc(OC[C@@H]2CCCO2)c1,0.8476,2.5174,-6.22,-8.81
C[NH2+][C@H](c1ccc(OC)c(Br)c1)c1cscc1C,0.9174,3.8461,-5.51,-7.6
Cc1nn(C)c(Cl)c1CSCC(=O)N(C)[C@@H]1CCCc2ccccc21,0.7851,3.0177,-6.3,-7.31
Nc1nc(CCNC(=O)C[C@@H]2C(=O)NCCN2Cc2ccccn2)cs1,0.6367,3.0131,-5.94,-8.1
O=C(Oc1ccc(/C=N/c2cccc(Br)c2)cc1)c1ccncc1,0.3702,2.1738,-6.22,-8.94
N#C/C(=C/C=C\c1ccccc1)C(=O)Nc1cccc(Cl)c1Cl,0.4772,2.2762,-6.15,-8.74
O=C([C@@H]1COc2ccc(F)cc2C1)N1CCN(c2ccccc2)CC1,0.8427,2.4844,-6.3,-8.83
Cc1cc(C[NH+](C)C(C)(C)CO)c(OC(F)F)cc1C,0.8351,3.9879,-5.36,-6.16
O=C(/C=C/SCc1ccco1)N1CCc2[nH]ncc2C1,0.8775,3.1518,-5.74,-8.25
COC(=O)CN(C(=O)c1cc(Cl)ccc1OC(C)C)C1CC1,0.7546,2.1869,-5.64,-7.08
CC[C@H](C)C1(O)CCC(C(C)(C)CC)CC1,0.7535,3.4095,-5.24,-6.38
Cc1cccc(CCNC(=O)c2cnn(-c3ccc(Br)cc3)c2C)c1,0.6996,1.973,-5.73,-9.16
[NH3+]Cc1nccn1-c1snc2ccccc12,0.7207,3.3668,-5.65,-7.45
COc1ncnc(N2C[C@H]3CCC[NH+]3C[C@@H]2C)c1N,0.7408,5.0685,-5.46,-6.95
C[C@H]1CC(C(=O)N2CCC(Oc3cccc(C#N)c3)CC2)C[C@H](C)O1,0.8465,3.2199,-5.92,-7.84
c1ccc2[nH]c(-c3cscn3)nc2c1,0.6573,2.3033,-5.48,-7.11
FC(F)(F)c1cccc(-c2noc(CSC[C@@H]3CCCO3)n2)c1,0.8147,2.8871,-5.97,-8.57
Cc1ccc(O)c(CN2CCO[C@H](c3ccccc3Cl)C2)c1,0.9308,2.5827,-6.06,-8.42
COc1ccccc1CCNC(=O)c1nc(-c2ccco2)cc2c1nc(C)n2[C@@H]1CCS(=O)(=O)C1,0.4188,3.2355,-6.62,-8.53
Cc1ccsc1CNc1cccc(C(=O)N(C)Cc2snnc2C)c1,0.7076,2.6014,-6.13,-8.43
CN(C(=S)S[C@H]1CCS(=O)(=O)C1)[C@H]1CCS(=O)(=O)C1,0.6683,3.9874,-5.6,-7.09
CCc1onc(C)c1NC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](C)CC,0.8754,3.3503,-6.23,-8.37
CC[NH2+][C@@H](Cc1[nH+]ccn1C)c1ccc(F)c(C)c1,0.84,4.8625,-5.55,-7.43
N#C[C@@H]1CCCC[C@@H]1Sc1ccccc1Cl,0.772,3.1555,-4.84,-6.97
Cc1cc2oc(=O)cc(CNc3ccccc3N3CCCC3=O)c2cc1C,0.7084,2.3091,-6.53,-9.23
COc1cccc(C2=NN3[C@@H](C2)c2cccc(OC)c2O[C@@H]3c2ccc(OC)c(OC)c2C(=O)[O-])c1,0.4982,3.6177,-6.19,-8.62
COC(=O)NCC(=O)N1CC=C(c2cc(C)cc(C)c2)CC1,0.9316,2.376,-5.74,-8.22
CCc1ccc2oc(C(=O)NC[C@@H](c3ccccc3Cl)[NH+](C)C)cc(=O)c2c1,0.6694,3.4596,-6.47,-9.32
O=C(COc1cccc(Br)c1)Nc1ccsc1C(=O)[O-],0.8886,2.4559,-5.74,-8.05
CC[C@@](C)([C@@H](NC)c1ccc(Cl)cc1)[NH+](C)C,0.822,4.0367,-5.25,-6.54
COCCOC(=O)c1c(C)[nH]c(C(N)=O)c1C,0.5796,2.2648,-5.23,-6.5
CC(C)C[C@H](NC(=O)CCC(F)(F)F)c1ccccc1,0.833,2.4758,-5.42,-7.37
CN(CC(C)(C)O)S(=O)(=O)c1ccc(C(=O)[O-])s1,0.7889,3.2004,-5.41,-7.13
CN(CC[NH+](C)C)C(=O)[C@H]1Cc2ccccc2CN1C(=O)OC(C)(C)C,0.8678,3.6091,-6.05,-8.05
C[C@H](C(=O)NCc1cnn(-c2ccccc2)c1)n1cncn1,0.7705,2.7081,-5.96,-8.41
C[C@H]1CCCC[C@H]1[NH2+]C[C@H](C(=O)N1CCOCC1)c1ccccc1,0.8937,3.8861,-5.95,-8.24
CCNC(=O)C1CCN(C(=O)Nc2ccc([N+](=O)[O-])c(Cl)c2)CC1,0.6401,2.1101,-5.76,-8.48
CCN1CCc2nc(NC(=O)CCCOc3ccc(Cl)cc3Cl)sc2C1,0.6719,2.3117,-5.98,-8.12
COc1nc2c(cc1CNC(=O)[C@H]([NH3+])CO)C(=O)N(C1CCCC1)C2,0.6216,3.6445,-5.99,-7.98
Cc1cnc(C(=O)/N=c2\[nH]c3ccccc3n2C(C)(C)C)cn1,0.7503,3.0513,-6.29,-8.35
CCn1nc(C)c(C(=O)N2C[C@@H](c3ccccc3)[C@@H]3[C@H]2C2CC[NH+]3CC2)c1C,0.8838,5.1439,-6.22,-8.34
CN(c1ccccc1)c1ccc(CNC(=O)C2=NN=C(C3CC3)C2)cn1,0.8729,2.8043,-6.01,-8.4
O=C(CCc1ccccc1)Nc1cc(C(=O)[O-])cc(C(=O)[O-])c1,0.8063,2.6053,-5.83,-8.68
CCN[C@]1(C#N)CC[C@@H](Oc2cc(C(C)C)ccc2C)C1,0.8919,3.4505,-5.61,-8.0
CC(C)C(=O)NCCNC(=O)Nc1ccnn1C1CCCCC1,0.7024,2.3424,-5.79,-8.03
Cc1ccc(NC(=S)N(Cc2ccccn2)C2CC2)c(C)c1,0.862,2.1362,-5.83,-7.46
CCCCCC(C)(C)C(=O)N1CCC2(CC1)OCCO2,0.7282,3.0796,-5.57,-7.26
CC[C@H](C#N)OC(=O)c1ccc2c([O-])n(C)c(=S)nc2c1,0.6343,3.67,-5.85,-7.34
C[C@H](c1ccccc1)N(C)C(=O)[C@H]1SCCc2ccccc21,0.8449,3.138,-6.26,-8.13
N#CCCN(c1ccc(F)cc1)S(=O)(=O)c1cc(C(=O)[O-])ccc1Cl,0.7607,2.6735,-6.02,-7.85
CN(C)C(=O)c1cccc(CN2CC[S@@](=O)C(C)(C)C2)c1,0.8537,3.2215,-5.75,-7.72
CCC(CC)(CO)NC(=O)C[C@@H]1CSCC[NH2+]1,0.6161,4.6261,-5.31,-6.77
CCC[C@@H]1C[C@@H]1NC(=O)C(=O)Nc1cccc(-c2ccc3c(c2)CCO3)c1,0.7978,3.1009,-6.3,-9.48
O=C1N[C@@H](C(=O)N2CCC[C@@H]2C2CCCC2)CS1,0.833,3.3442,-5.7,-7.26
CN(C[C@@H](O)C(F)(F)F)c1cncc(C(N)=O)n1,0.7941,3.3874,-5.41,-6.79
CC(=O)c1ccc(NC(=O)N[C@H]2CCOC3(CCCC3)C2)cc1C,0.8282,3.3558,-5.74,-8.44
O=C1[C@H]2CC=CC[C@@H]2C(=O)N1CC(=O)N1CCCc2cc(OC(F)(F)F)ccc21,0.57,3.3347,-6.17,-7.86
O=C(CCSc1nncn1-c1ccccc1)Nc1ccccc1,0.7062,1.9188,-5.72,-8.45
CC(C)N(C)C(=O)NCc1ccc(CN2C[C@H](C)O[C@H](C)C2)cc1,0.9011,2.9215,-5.67,-7.74
Fc1ccc(-c2c(CCl)nnn2-c2ccccc2F)cc1,0.686,2.2163,-6.15,-8.81
Cc1nn(-c2ccc(NC(=O)[C@@H]3CC(=O)N(C(C)C)C3)cn2)c(C)c1Cl,0.8905,2.9246,-6.18,-8.25
Cc1ccccc1[C@H](C)N[C@H](C(N)=O)c1ccccc1,0.8757,2.5868,-5.32,-8.0
C[C@@H](CCN1CCOCC1)NC(=O)[C@@H](C)Oc1cccc(C#N)c1,0.8204,2.9337,-5.65,-7.79
C[NH+](CCC(=O)N[C@H]1CCCc2ccccc21)Cc1cccc(C#N)c1,0.8404,3.7563,-6.22,-9.39
Cc1ccc(CN2CCN(C(=O)c3cc4occc4n3Cc3ccc(C)cc3)CC2)cc1,0.4569,2.239,-6.71,-9.35
FC(F)(F)CN(Cc1coc(-c2cccs2)n1)C1CCCC1,0.7949,2.6711,-5.6,-7.17
CCCOc1cc([N+](=O)[O-])c(Cl)cc1NC(C)=O,0.6597,2.0686,-5.18,-6.65
CCCNC(=O)CCCc1c(-c2ccc3ccccc3n2)[nH]c2ccc(F)cc12,0.4463,2.2784,-6.75,-9.87
Cc1cccc([C@@H]2C=NN=C2C2CC[NH+](Cc3cccc4c3OCO4)CC2)c1,0.892,4.3958,-5.53,-8.85
COc1ccccc1[C@@H](NS(=O)(=O)C[C@@H]1CCOC1)c1ccccn1,0.8164,3.2309,-5.73,-8.02
O=C(CN1C(=O)c2ccccc2N[C@H]1O)NCCc1c[nH]c2ccc(Cl)cc12,0.5299,2.9921,-6.4,-8.9
CCN(CCOC)C(=O)Cn1cccc1C(=O)[O-],0.6467,2.8467,-5.19,-6.51
C[C@H](NC(=O)c1cc(C#N)cn1C)c1ccc2ccccc2c1,0.8042,2.6827,-6.28,-9.3
O=C(CCCc1cc(F)ccc1F)N[C@H]1CCCN(c2cccnn2)C1,0.8606,2.7937,-6.1,-8.73
CCc1onc(C)c1NC(=O)c1cc(C)c2c(=O)[nH]c([O-])nc2n1,0.7254,3.3829,-6.24,-9.16
O=C(NC1CC[NH+](C[C@@H]2CCOC2)CC1)N[C@H]1CC(=O)N(C2CC2)C1,0.603,4.4234,-5.77,-8.05
O[C@@H](C[NH+]1CCSCC1)c1c(F)cccc1F,0.833,4.4334,-5.49,-6.84
Cc1[nH+]c(C2CCN(C(=O)C[NH+](C)C)CC2)nc2c1CCCN2Cc1ccccn1,0.7751,3.9352,-6.28,-9.02
Cc1nnc2ccc(C(=O)NC[C@@H]3C[C@]34CCc3ccccc34)cn12,0.8021,3.8409,-6.43,-8.79
CC(=O)c1c[nH]c(C(=O)Nc2ccc(OC(F)F)cc2)c1,0.8324,2.1179,-5.86,-8.37
O=c1oc2c(C[NH+]3CCCCCC3)c(O)ccc2cc1C1[NH+]=c2ccccc2=[NH+]1,0.3744,4.6865,-6.54,-9.22
Cc1nc2n(n1)C[C@H]([NH2+]C[C@@H](O)CN(C)Cc1ccccc1)CC2,0.7472,4.1628,-5.91,-8.14
O[C@H](CSc1ccc(F)cc1)[C@H]1CCCc2cccnc21,0.8723,3.2412,-6.02,-8.15
Cc1nc(SCC(=O)N(C)Cc2cnn(Cc3ccccc3)c2)c2c(C)c(C)sc2n1,0.3032,2.5437,-6.46,-9.01
Cc1c(N)cccc1NC(=O)[C@H](C)SC[C@@H](O)CO,0.5843,3.0445,-5.42,-6.5
C[C@H]1CCC[C@@H](NC(=O)CS(=O)(=O)c2ccc(O)cc2)[C@@H]1C,0.8879,3.1202,-5.94,-8.11
O=C(c1ccc(F)cc1)[C@H]1CCC[NH+](Cc2c[nH]cn2)C1,0.8314,4.3088,-5.95,-7.71
CC1(C)CC2=NC3=NC(SCc4ccccc4F)=NC(=O)[C@@H]3[C@H](c3cccs3)C2=C([O-])C1,0.6576,4.4267,-6.32,-7.81
CNC(=O)c1cc(C)ccc1NC(=O)[C@H]1C[C@H]1c1ccccc1Cl,0.8886,2.7443,-6.32,-8.76
O=C(Nc1cc(Br)ccc1-n1cccn1)c1ccc(F)cc1F,0.744,2.0982,-6.33,-8.63
O=C(CSc1ncc(-c2ccccc2)n1-c1ccc(OC(F)F)cc1)N1CCCC1,0.5037,2.275,-6.29,-8.75
CCc1ccccc1-n1cc([O-])c(C(=O)N(C)C2CCCCC2)n1,0.8677,2.761,-6.04,-8.2
Cc1ccccc1[C@@H](NC(=O)N(C)C[C@H](C)O)C(C)C,0.8698,3.0282,-4.85,-7.05
C=CCN1/C(=N/C(=O)Cc2ccc(F)cc2)S[C@H]2CS(=O)(=O)C[C@H]21,0.7563,3.4999,-6.01,-7.39
O=[N+]([O-])c1ccc(S(=O)(=O)N2CCCn3nccc32)cc1,0.63,2.5519,-5.92,-7.82
CCCNC(=O)Cn1c(=O)n(Cc2cccc(Cl)c2)c(=O)c2ccccc21,0.7077,2.0074,-6.34,-9.08
Cc1cccc(N(CCC(N)=O)C(=O)C[C@@H](C)C(C)C)c1,0.8389,2.7527,-5.48,-7.53
COc1cc(OC)c(NC(=O)C[NH+]2[C@@H](C)CCC[C@@H]2C)cc1Cl,0.8624,3.9832,-5.66,-7.91
COCCN1C(=O)C[C@](CC(=O)N2CCC[C@@H](C(C)=O)C2)(c2ccccc2F)C1=O,0.6295,3.3215,-6.1,-7.64
Cc1ccc2c(c1C)[C@H](N[C@@H](C)[C@H](O)c1ccc(F)c(F)c1)CCO2,0.8743,3.5134,-6.0,-8.69
COc1ccc(CN2CCN(C(=O)c3cc(Cl)cn3C)CC2)cc1,0.853,2.0212,-5.86,-8.41
O=C(CSc1nnc(-c2ccccc2[N+](=O)[O-])o1)Nc1ccc(Cl)c(Cl)c1,0.3467,2.1951,-6.24,-8.85
O=C(c1cncc(OC2CCCC2)c1)N1Cc2nn3nccnc3c2C1,0.7181,3.0397,-6.22,-8.75
Cc1ccc(NC(=O)COC(=O)c2cnc3c(C)cccn3c2=O)cc1,0.7273,2.073,-6.23,-8.84
CSc1ccc(Cl)c(C(=O)Nc2cc(C(=O)N(C)C)ccc2Cl)c1,0.781,2.0136,-5.93,-8.4
CC[NH+]1CCN(c2ccccc2C[NH2+]C[C@H]2CCS(=O)(=O)C2)CC1,0.6833,4.7351,-5.85,-7.85
C[C@H](c1ccccc1)N1C[C@@H](C(=O)Nc2cccc(Cl)c2)CC1=O,0.916,2.6405,-6.33,-9.14
Cc1cc(C)n(C[C@H](C)CNC(=O)N[C@H]2CCCn3c(C)nnc32)n1,0.8656,3.4983,-5.93,-8.5
CC1=NC(C)=C(C(=O)N2CCCC2)[C@@H]1S(=O)(=O)[N-]c1cccc(Cl)c1,0.8021,3.8283,-6.09,-7.89
c1cncc(Cc2nnc3n2CCN(c2nccc(C4CCCC4)n2)CC3)c1,0.6982,2.6901,-6.39,-8.45
N#Cc1ccc(N2CC[NH+](CC3CC3)CC2)cc1N,0.7635,3.8645,-5.58,-7.27
Cc1cc(-c2cccc3c2O[C@H](C[NH3+])C3)nc(N(C)C)n1,0.9157,3.5678,-5.93,-8.18
Cc1nn(-c2ccccc2)c2nc(C3CC3)cc(C(=O)Nc3ccc4c(c3)OCCO4)c12,0.5148,2.3626,-6.87,-9.75
CC[C@@H]1CN(CC(=O)Nc2nc(C)cs2)c2ccccc2S1,0.9247,2.9702,-5.88,-8.24
C=CCS(=O)(=O)/N=C(\[O-])c1cnc(OCC)c(Cl)c1,0.4393,3.4939,-5.38,-6.5
COc1ccc([C@H](NC(=O)NCc2cc(F)cc(OC)c2)c2nccn2C)cc1,0.641,2.6883,-6.22,-8.48
Cc1cc(C)c(NC(=O)CNC(=O)c2cc3c(C)nn(-c4ccc(F)cc4)c3s2)c(C)c1,0.4574,2.3653,-6.58,-9.07
CO[C@@H]1C(=O)C(C(C)=O)=C(O)[C@]2(O)C(=O)c3c(cc4cccc(O)c4c3O)C[C@@H]12,0.5554,4.0917,-6.24,-8.91
Cc1noc(C)c1[C@@H](C)NC(=O)c1[nH]c(C)c(C(=O)OC(C)C)c1C,0.809,3.075,-5.92,-8.61
O=C(Cc1cc([O-])nc(SCc2ccc(F)cc2)n1)N1CCN(c2cccc[nH+]2)CC1,0.4292,3.4864,-6.4,-9.31
Cc1[nH]c2ccc(C(=O)O[C@H](C)C#N)cc2c1C,0.8233,2.7788,-5.5,-7.08
O=C(CCc1nnc(-c2ccccc2)o1)Nc1ccncc1,0.7821,1.9421,-5.96,-8.63
Cc1ccc(NC(=O)C(=O)NCc2ccc(F)c(C)c2)c(Cl)n1,0.669,2.1671,-5.89,-8.88
C[C@H]1CCC[C@H](C)N(C(=O)c2ccc(S(N)(=O)=O)c(F)c2)C1,0.9028,2.957,-5.93,-8.0
COc1cccc(N2CCN(C(=O)c3csc(NC(=O)Nc4ccc(C)cc4)n3)CC2)c1,0.6108,2.1357,-6.39,-9.07
O=C(Cc1ccccc1)[C@@H]1CCCN(C(=O)Nc2ccc(F)cc2F)C1,0.8974,2.4681,-6.21,-9.22
CC(=O)c1ccc(S(=O)(=O)N[C@@H](C)COc2ccc(F)cc2F)cc1,0.762,2.4554,-6.0,-8.86
Cc1c(C(=O)N(C)CC(=O)Nc2c(Cl)cccc2Cl)sc2nc3n(c(=O)c12)CCCCC3,0.5799,2.5987,-6.48,-9.04
COCC[NH+]1C[C@H]2CC[C@@H]1CN(Cc1[nH]c3ccc(Cl)cc3c1C)C2,0.8548,5.2377,-5.87,-8.45
N#CCn1cnc(Cl)c1Cl,0.6529,2.9898,-4.86,-5.7
C[C@H](Cn1cccn1)[NH2+]CC(=O)N1C[C@H](C(N)=O)Oc2ccccc21,0.709,4.0203,-5.96,-8.29
NC(=S)[C@@H]1CN(c2ncccc2F)CCO1,0.7729,3.1857,-5.43,-6.75
CC(C)CC(=O)NCCc1cccc(Cl)c1,0.8409,1.6914,-5.19,-6.69
CCc1nncn1CCNC(=O)N[C@H]1C[C@@](C)(OC)C1(C)C,0.8308,3.9412,-5.53,-7.45
Cc1cccc(Oc2ccc(NC(=O)COc3ccc(C(N)=O)cc3)cc2)c1,0.6542,1.7714,-5.72,-9.75
Cc1ccc(S(=O)(=O)[N-]c2c(-n3cnnc3)nn(C)c2C)cc1,0.7283,3.4508,-5.95,-8.73
N#CCC(=O)NC1CCCCCCCCCCC1,0.8122,2.439,-5.49,-6.95
COC(=O)c1cc(NC(=O)CSc2nnc(-c3ccc4ccccc4c3)o2)ccc1Cl,0.3218,2.1727,-6.57,-9.78
CC(C)Oc1ccc([C@@]2(C(C)C)CCC[NH2+]2)cc1,0.8708,3.8884,-5.38,-7.44
CCc1ccc(N2C(=O)N(CC(=O)NC3CCCC3)[C@H]3CS(=O)(=O)C[C@@H]32)cc1,0.7559,3.2836,-6.16,-8.15
Cc1csc(CCCCNC(=O)[C@H]2COc3ccc(F)cc3C2)n1,0.8153,2.8123,-6.06,-8.64
COCCNC(=O)C(=O)NC[C@@H]1COC2(CCCCC2)O1,0.5487,3.4325,-5.51,-7.7
O=C(Nc1cccc(F)c1)N1CCC[NH+](CCO)CC1,0.7274,3.8221,-5.8,-7.87
CC(C)(CNC(=O)N[C@@H](CO)Cc1ccccc1)c1ccncc1,0.7301,2.6899,-5.83,-8.45
CCC(CC)N(C)C(=O)N[C@@H]1CCC[C@H](C)C1,0.8023,3.1439,-5.27,-6.69
CCOC(=O)N/N=C1\CCCc2oc(C(=O)NCc3ccccc3Cl)c(C)c21,0.7388,2.5756,-6.26,-9.0
CCCN1C(=O)CCc2cc(NC(=O)CCC(=O)NC3CCCC3)ccc21,0.7727,2.1953,-5.91,-8.65
Cc1cccc(C)c1NC(=O)C[C@H]1CCCCN1S(=O)(=O)c1ccccc1,0.8481,2.4676,-6.41,-8.79
Cc1cccc(C(=O)NCc2cnn(-c3ccccc3)c2)c1O,0.7786,1.9758,-6.27,-8.65
CCNC(=O)C[NH2+][C@H]1CCN([C@@H](C)c2ccccc2)C1,0.7958,3.831,-5.6,-7.57
COC(=O)c1ccc(NC(=O)[C@H]2C[C@H]2c2ccco2)c(O)c1,0.6688,2.97,-5.76,-8.35
COc1ccc(CNC(=O)c2c(C)cc(C)c([N+](=O)[O-])c2C)cc1,0.673,2.1357,-5.81,-8.09
O=C(C[NH+]1CCC(Cn2cc[nH+]c2)CC1)NCc1ccccc1Cl,0.7875,4.2968,-6.05,-8.52
CC(C)NC(=O)Cc1ccc(NCCn2c(=O)oc3ccccc32)cc1,0.6847,2.1361,-6.22,-8.7
COC[C@@](C)(O)CNC(=O)C1(c2ccc(F)cc2)CC1,0.8278,2.8789,-5.58,-7.67
CCOc1ccc(NC(=O)c2oc3c(c2C)/C(=N/NC(=O)c2ccncc2)CCC3)cc1,0.5705,2.5013,-6.54,-9.49
Cc1ccc(C)c(S(=O)(=O)N(C)c2ccccn2)c1,0.8652,2.0812,-5.79,-7.96
COC[C@](C)(CCO)[NH2+]Cc1ccon1,0.6445,4.6032,-4.99,-5.96
Cc1ccccc1C(c1ccccc1C)C(CC(=O)[O-])CC(=O)[O-],0.7694,3.0943,-5.78,-8.26
O=C(c1cccc(CS(=O)(=O)c2ccccc2)c1)N1CCC[C@@H]1c1ccc[nH]1,0.7119,2.765,-6.58,-9.3
Cc1cc(O[C@@H](C)C(=O)c2ccccc2)c2c(C)cc(=O)oc2c1,0.5367,2.5955,-6.36,-8.61
COc1ccccc1C1(CNC(=O)c2cccc(-n3cnnn3)c2)CCOCC1,0.6901,2.4844,-6.34,-8.01
CC[NH+](C)C[C@@H]1CCN(Cc2sccc2OC)C1,0.8332,4.323,-5.32,-6.47
O=C(CCS(=O)(=O)c1ccc(Cl)cc1)N1CCCN(c2cccc[nH+]2)CC1,0.7587,3.0084,-6.35,-8.41
CCOc1ccccc1Nc1nc(Br)cs1,0.9246,2.1723,-5.45,-7.6
CN(C(=O)c1ccc(-c2ccccc2)cc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,0.512,2.127,-6.76,-9.34
CC(C)c1ccc([C@@H](C)[NH2+]C[C@]2(O)CCOC2)cc1,0.8481,4.038,-5.46,-7.47
Cc1csc(N(C(=O)CN2C(=O)N[C@](C)(c3ccccc3)C2=O)c2ccccc2)n1,0.6398,2.8528,-6.35,-8.55
C[C@@H](C(=O)N(C)CC(=O)Nc1cccc(C(=O)N(C)C)c1)n1cccn1,0.8426,2.745,-5.93,-8.66
CCN(CC)c1ccc([C@@H]2Nc3c(C(=O)N4CCC(C)CC4)cccc3[C@H]3C=CC[C@@H]32)cc1,0.5564,3.5393,-6.19,-8.33
C[C@H]1C[NH+]2CCCC[C@@H]2CN1S(=O)(=O)c1csc(C[NH3+])c1,0.7705,5.4201,-5.85,-7.3
CC[NH2+][C@@H](c1cc(C)cc(C)c1)[C@H]1CSCCO1,0.9025,4.4175,-5.43,-6.94
CC(C)NC(=O)CN(C)C(=O)OCCO,0.6561,2.2467,-4.82,-5.76
CCN(CCC#N)Cc1ccccc1C#N,0.7537,2.2483,-5.03,-6.23
CCC(CC)N(CCOC)C(=O)Nc1ccc(F)c(F)c1F,0.7776,2.4395,-5.33,-7.41
CC(C)CS(=O)(=O)CCC(=O)Nc1ccccn1,0.8492,2.196,-5.33,-6.94
CCCC[C@@H](C(=O)OC)C(=O)[C@@H]1CCc2ccccc2C1,0.5954,3.0493,-5.73,-8.36
N#C/C(=C\c1c[nH]c2ccccc12)C(=O)Nc1cc(Cl)ccc1Cl,0.511,2.2146,-6.41,-9.28
CCc1cccc(C)c1NC(=O)N[C@@H](C)C[NH+]1CCCCC1,0.7666,3.8598,-5.85,-8.05
O=C1N/C(=N\N=C\c2ccccc2O)S[C@H]1Cc1cccc(Cl)c1Cl,0.611,3.4635,-6.42,-8.4
Cc1cc(C(=O)NNC(=O)c2ccccc2I)n[nH]1,0.5518,2.2632,-6.16,-8.12
Cc1ccc(CCC(=O)NCC(=O)N2CCCC2)o1,0.8705,2.0611,-5.5,-7.48
N#Cc1cccnc1N1CC[C@H](Oc2ccc(C(F)(F)F)cn2)C1,0.8633,2.9647,-5.98,-8.31
COCCN1CCN(C(=O)NC[C@@H](C(C)C)[NH+]2CCCCCC2)CC1=O,0.6624,4.0701,-5.8,-8.01
C[NH+](C)[C@@H]1CC[C@H](NC(=O)C[C@H]2OCCc3ccsc32)C1,0.869,4.6613,-5.36,-7.68
Br[C@H]1CC[NH2+]C1,0.4582,6.4674,-4.69,-5.26
CCNC(=O)N1CCN(CC(=O)N(CC)C2CCCCC2)CC1,0.834,2.1948,-5.72,-7.83
O=C(Cn1cnc2c(nnn2-c2cccc(Cl)c2)c1=O)N1CCCCCC1,0.6871,2.3497,-6.45,-8.71
Cc1ccc(S(=O)(=O)NCc2ccc(Cn3ccnc3)cc2)cc1,0.7497,1.9601,-6.06,-8.2
Cc1ccc(C(=O)C2=C(O)C(=O)N(CCCC(=O)[O-])[C@H]2c2ccc3c(c2)OCO3)cc1,0.6769,3.1132,-6.36,-9.12
CSc1ccc(C[NH2+]Cc2ccc(OC(C)C)cc2)cc1,0.7927,2.8991,-5.59,-8.04
COc1ccccc1-n1nnnc1SCC(=O)NC1CCCCC1,0.807,2.0949,-5.94,-8.2
O=C(Nc1ccc(Cl)cc1)N[C@@H]1c2ccccc2C[C@@H]1O,0.798,2.6463,-6.18,-8.44
