smiles,egfr,her2,qed,sa,source
CC1=C(C)C(C2=CCC(Cl)=CN2C)(C2=C(S)C(CO)=CC(N)=C2OC(C)(N)O)C(=O)C(O)=C1,-6.9,-6.9,0.2087,5.1205,seed123
CCN(C(=O)C1(C(=O)C(C)=O)SC(=CN)C(C)C(N)(F)S1)C1=CCC=C1N,-6.9,-6.9,0.3485,5.414,seed123
C=NCC1=C(O)C(O)(CC)N(C)C(C)=C1SC1=CCC=C(N(C)CC)S1,-6.9,-6.9,0.6276,5.044,seed123
CC1CC(C2=C(N(C)C)CC(N)C(C)(C)[SH]2N)(C(N)(N)N)NC=C1CN,-6.9,-6.9,0.2217,5.8742,seed123
CCC1ON(CC)C(N2C(N(C)C3CC3)=NC(F)=C(C(C)(N)CCl)C2N)=C(O)C1=O,-6.9,-6.9,0.4162,5.2496,seed123
CNC1=C(c2ccccc2)N(C2(NC)CC=C(C)C2)C(=C(C)C(N)F)C=C1F,-6.9,-6.9,0.5302,4.6016,seed123
CC1=C(CS)OC(C2(C(C)(C)C)C=NC(F)=C3N=CC=C32)=C(C)C1(Cl)Br,-6.9,-6.9,0.3025,5.4168,seed123
CC1=CC=C(C(Cl)(C(=O)C=O)C(Cl)N(C=O)C2=C(C)C(S)N=CC2)C=C1,-6.9,-6.9,0.2455,4.9507,seed123
CNC1=C(O)C=C(N(S)C2=CC=C(S)C=C2)CC1(CO)C(C)(Br)C(C)=O,-6.9,-6.9,0.3321,4.9295,seed123
CCN1NC1(OC)C(C)(N)C1=C2C(=O)N=C(F)N=C2N(C(N)=S)C(O)(CCl)C1,-6.9,-6.9,0.1903,5.7571,seed123
CNC(C)(O)C1(NC2=CCC(N)=C2C)CC(O)=C(C(C)C(C)(C)C)CN1,-6.9,-6.9,0.4182,5.2752,seed123
CC(C)NC(=C=O)C(O)=C(O)C1=C(OC(=O)NS)C(C#N)C(C)C(=O)O1,-6.9,-6.9,0.1543,4.9827,seed123
CNC#CC1(N2CCC=C2C=O)C(=O)N(CC(C)=O)N(C(C)F)C(F)=C1C=O,-6.9,-6.9,0.2944,5.359,seed123
CNC(C)(O)C1=C([SH]2C(C=O)=CC(C)=C2C)C(N)=C(C)NC1(O)C(=O)O,-6.9,-6.8,0.2015,5.5835,seed123
CC1=C(F)C(N(C)C2=CC=CC2)=C(N)C(C2=C(N3C(=O)CCC(Cl)=C3[SH]=O)C(C)(C)C=CC2=O)=C1N,-6.9,-6.8,0.3836,4.5816,seed123
CC(=O)C1=C(C(O)CC=O)C(=CC2=C(CC(=O)S)C(F)C=CC2=O)N(C2OC(O)S2=O)C=C1,-6.8,-6.9,0.3231,5.9531,seed123
CC1=C(C2=C(F)C(N)=CC(N(C)C(C)N)=C2F)C(CONS)C(C)N=C1,-6.8,-6.9,0.2615,5.2155,seed123
COC1(C)CSC=C1c1cc(C(=O)N2C=C(C)NC(C)=C2CS)ccc1N(S)C(N)=O,-7.0,-6.7,0.4811,4.6518,seed123
CCNC1=C(O)C(C(C)C)=C(C(=O)C2(N)C=COC(N)=C2N)C(Cl)=C1C,-6.8,-6.8,0.3904,4.3099,seed123
CC(N)C1=C(NCN)C(N)(O)C(C2=CC=C(N)C(C(N)C=O)=C2)=C(N)N1,-6.8,-6.8,0.146,4.9595,seed123
CN(C=O)C1=C(N)C(=O)C2(Br)C=C(C=O)C(C3(N)CC=CC3)=CN2C1(C)[SH]=O,-6.8,-6.8,0.1695,5.7808,seed123
CCC1=C(S)C=C(N)C(C2=C(C3=CNC=C3)C(ON)=C(OC)C=C2)=C1O,-6.8,-6.8,0.2667,3.3734,seed123
CC1=C(C(O)(N(C)CN)C(N)(O)C=O)C=CC(S)(C2=C(N)C=CC=C2)C1,-6.8,-6.8,0.1779,5.0528,seed123
CCC#CC1(N(C(O)NN)C2(C(N)N)C=CC=CC2)C=CN=C(NC)O1,-6.8,-6.8,0.1541,5.7766,seed123
CNC1=C(C(C)=O)C(CNCN)(C(F)(S)C(=O)CO)OC(C)=C1C1CC=CC1,-6.8,-6.8,0.215,4.8904,seed123
CC1=C(NCS)CC(NC=NN)=C(C(=C2N=NC(F)=C2N)C(C)(N)N)N1,-6.8,-6.8,0.0598,4.9804,seed123
CCC(C)=C(COC)C(Cl)(NC12C=CC(=O)OC1(C(N)=O)N2)C(=O)C(CC)OC,-6.8,-6.8,0.1415,5.3292,seed123
CC1=C(C(=O)S)C(C(=O)O)(C2=C(C(=O)C(F)Cl)C(C3=CCC=C3)=C(O)CC2=O)C(C)=C(S)O1,-6.8,-6.8,0.313,5.1647,seed123
CCC1(C)C=NC(C)=NN1C1=C(N2CCCC2)S(=O)C(=O)C(C)(C)C1=O,-6.8,-6.8,0.7019,4.8878,seed123
CCC(=O)NC1=C(N)C2(Cl)OC(N)=CCC2(C(N)Cl)C=C1C(C)(N)CC,-6.8,-6.8,0.3465,5.2909,seed123
CCNC1=C(C2=CC=CC2)C2(O)C=CC(C)=CC2(C(C)=O)C(N)(S)C1=O,-6.8,-6.8,0.4455,5.1335,seed123
CCC1=C(OC)C(=O)C(Cl)(NC2(N)C(N)=C(N)C(C)=C2F)C(Cl)=C1CC,-6.8,-6.8,0.3171,4.8723,seed123
CC1C=CC(F)=C(C(C)(O)C(=O)C(C)(C)N)N1C(=O)C(N)(O)OC(N)N,-6.8,-6.8,0.2804,5.1116,seed123
CNC1=C(CCN)N(C2=C(F)C(N)(C(=O)OC)C(=C=O)C(Br)=C2NCF)CC1,-6.8,-6.8,0.2441,4.897,seed123
CCN(CC=O)c1cc(F)c(N2CC=CC2)c(N)c1C1=C(N(C)C)C=CCC1,-6.8,-6.8,0.4434,3.8566,seed123
CCNC(C)C(CC)(C1=C(F)NC(S)(Cl)C(NC)=C1)N1C=CC(N)(N)C1,-6.8,-6.7,0.1657,5.5878,seed123
CCN(C(=O)N=O)C1=CC(N)=C(O)OC1(F)C1=C2CCC(N)=C2OC(C)=C1CS,-7.0,-6.5,0.4016,5.1134,seed123
CC1=C(C2(O)C=C(O)C=CC2C)C(C)(C2=CCC=C2)C(C)=C(N)C1N(C)S,-6.7,-6.7,0.4376,5.5507,seed123
CCC1=CCC(C)(C2=NC=C(O)C(C3=NCC=C(CN(C)CC=O)N3CC)=C2C(C)(C)NC)C(C)=C1,-6.7,-6.7,0.4737,4.795,seed123
NC(=O)C1(N2CN=C(Cl)C2)C(S)=CC(O)=CN1C(N)(NC(=O)C(=O)F)C(=O)O,-6.7,-6.7,0.1172,5.4012,seed123
CCCC(C)Cc1c(N)nc(O)c(C2(C)C(O)=C(C)CC2(O)NC=S)c1Br,-6.7,-6.7,0.3119,4.9597,seed123
C=C(N)N1C(Cl)=C(C2=CCOC2)N(C)C(C(=O)C(N)C(NC)C(C)C)=C1CN,-6.7,-6.7,0.4223,4.9046,seed123
CCC1(C2=C(C(N)=O)C(C(C)(N)Cl)=C(OC)C(S)(OC)C2=O)C=C(N)OC1,-6.7,-6.7,0.2152,5.2516,seed123
CC1=CC(C(N)=O)(C(=O)F)SC(CN)=C1C(N)N(C(=O)F)C1=CC=CN1,-6.7,-6.7,0.2465,5.0637,seed123
CCOC(O)(C=O)C1=NN(C2(N(C)C)CC=C(O)C2)C(C(F)NC)C(C)=C1C,-6.7,-6.7,0.322,5.6035,seed123
CCN(C(=O)C1=CC=C(C)CC1)C1=C(C(=O)C=O)C(Cl)=C(O)C(O)=C1Cl,-6.7,-6.7,0.3405,3.612,seed123
CCC1(OC2(C)N(C)C=NN(C)C2(C)C2=CNCC(C)=C2C)CCC(C)=C1C,-6.7,-6.6,0.7271,5.4071,seed123
CNC(=O)C1(F)C=NC(C(C)N)=C(C(C)(N)O)C1(N)CC1=CC=CC=C1,-6.4,-6.9,0.4584,4.7221,seed123
COC1=C(N)N(C2(N(C)C(=O)O)C(=O)C=C(O)C(C)=C2C)C(=O)C(C)C1,-6.6,-6.6,0.6861,4.5775,seed123
CNC1(C(N)(N)C(F)(S)C(=O)N2N=C(N)CC=C2OC)SC=CC=C1OC,-6.6,-6.6,0.2973,5.4167,seed123
CNC1=C(C)CC(O)(C(OC2(OC)CC=CC2)C2=CNC(C)(Cl)C=C2N)C=C1,-6.6,-6.6,0.2341,5.5725,seed123
CCC1(C(=O)C2=CC=CC=C2)CN(C(C)C=O)C(C)=C(F)N1CCNC,-6.6,-6.6,0.4382,4.0568,seed123
CCNC(NCC)=C1NC(C(C)(N)C2(N)C=CSC2)=C(OCN)C(C)=C1O,-6.6,-6.6,0.2938,5.1316,seed123
CCC(CC=O)C(=O)C1=C(N(C)C)C(S)=C(C2([SH]=O)C=CCO2)C(=O)C1=O,-6.6,-6.6,0.1503,5.2013,seed123
CCCCNC1=C(O)NC(=O)C(NCC)(C2(O)OC=NC(O)=C2CC)N1,-6.6,-6.6,0.2961,4.9377,seed123
CCCC1=C(C(=O)CS)CN(c2c(O)cc(N(CC)CCC)c(NC)c2N)C1,-6.6,-6.6,0.2696,3.643,seed123
CC(N)C(N)C(=O)C(CN)(NC1(OCN)ON=C(O)O1)C(=O)C(C)(C)N,-6.6,-6.6,0.1434,5.5135,seed123
CCC1=C(C2(S)C=NCC(C)=C2N)C(C#N)=C(N2C(N(C=O)C(=O)NC)=COC(F)=C2C)C(=O)C1,-5.9,-7.2,0.389,5.2162,seed123
CNCC1=C(C)SC(C)=C(C2(C=O)C=C(C)CC(Br)=C2C(S)N(C)C)C1,-6.5,-6.5,0.2575,5.2254,seed123
CC(NP)C(=O)C1(C(F)C(N)(CN)C(C)(C)N)CC(S)=C(C(O)NCN)C1,-6.5,-6.5,0.1236,5.9526,seed123
CNC1=C(C)OC(S)(N2C(C)OC2N)N=C1C(CF)C(C(=O)O)N(C)C,-6.6,-6.4,0.4478,5.5671,seed123
CCC1=C(C2=CN(C)C=C3C(C)=CSC=C32)C(CC)(C2=CCC=C2C)C(=O)NC1,-6.5,-6.5,0.6457,4.954,seed123
CC(=O)N1C(=C=O)C2(NC(C)C=O)CCN=C2C(NCC(C)C=O)=C1C(C)N,-6.5,-6.5,0.3694,5.5213,seed123
CNc1cc(C2(OC)C(=O)C(N)(C=O)OC(N3CCC=N3)=C2S)c(Cl)nc1O,-6.5,-6.5,0.2296,5.2117,seed123
NCC(N)CC1=C(O)C2(F)OCC2(O)C(CCl)=C1C1=C(N(CN)C(N)=O)C(N)C(C(=O)O)=C(O)O1,-6.5,-6.5,0.1262,5.6604,seed123
CC(C)N(C)C1=C(C2(O)C=NCC2)CC(=O)C(NC(=O)S)=C1C(C)(F)C(N)=O,-6.5,-6.5,0.4819,5.0555,seed123
CNc1nc(Cl)c(CN=O)c(N(O)C(N)(N)NC(C)(C)O)c1CC1=NCCC1,-6.5,-6.5,0.148,4.318,seed123
CC(N)C1(N)C(=O)NC1(CO)C1=C(C(N)=O)C(O)=C(O)C(C(N)=O)=C1N,-6.5,-6.5,0.1068,4.7038,seed123
CCC(N(C)CC)N1C(N(S)C=O)=NCC(C(=O)C(NC)ONC)=C1CC1(C)OC=C(S)N1C,-6.5,-6.5,0.1311,5.8503,seed123
C#CC(N=O)C1(C2=C(C3=C(Cl)C(=O)C(=O)C(N(N)C(C)(N)N=C)=C3)OCC(=O)O2)C=CC(O)=C1N,-6.5,-6.5,0.0413,5.8606,seed123
CNCN(CN)C1(C2=C(C(C)(C)CN)C(Cl)=CC(C)=C2N)CNC=CN1,-6.5,-6.5,0.3035,4.7425,seed123
CC1=C(C(=O)C(=O)Cl)N=C(C=O)C(N(S)C=O)(N2C=C(N)CC2)C1(F)OC=O,-6.5,-6.5,0.2283,5.5251,seed123
CC(=O)C1=C(N)C=CC1(NC#N)C1=C(C(N)O)C(O)=C(N)C(O)=C1C=O,-6.5,-6.5,0.0858,4.9939,seed123
CCC(O)=C(S)C(O)(CO)C1(NC=O)SC(NC(C)C)=NC2C=CCC21,-6.5,-6.5,0.1659,5.5066,seed123
C=[SH]C(N)(C1=C(C(N)(C(C)N)N2C=CC(C)=CC2)OC(C(C)C)=C(OC)N1)N(CN)C(=O)OCO,-6.5,-6.4,0.1172,5.7834,seed123
CC1=C(CN)C(C(=O)C(C)CO)(C2(Cl)C=CC(NN)=C2N)C(O)=C(O)O1,-6.2,-6.7,0.1863,5.2834,seed123
CC1=NN(CCN)C(N)C(N=O)(C2(C(C)(O)Cl)C=C(C(C)(C)CBr)CC2)S1=O,-6.5,-6.4,0.2796,5.9526,seed123
CCC(C)(C)C(=O)C(C)C1=C(C(C)C)C(OC)(C(=O)OCC(C)(C)N)NC1,-6.7,-6.2,0.4706,4.5348,seed123
CCNC1(C(=O)C(N)=O)C(=O)N(C(=O)C=O)C(=O)C(O)=C1C(=O)OCN,-6.4,-6.5,0.084,4.2982,seed123
CC1=C(c2cc(-c3ccc(C=O)nc3)cc(-c3ccc(C)c(C)n3)c2)CCC1,-10.6,-10.7,0.5151,2.8219,seed333
CC1=C(N2C=CCC2O)C2=CC=CCN2C(C)=C1C1=C(O)C=C(C2=CC=CC=C2C=O)C(CC2=CC=CC=C2)=C1,-10.6,-10.6,0.3457,4.0583,seed333
CNCC1=CC(F)(C2=C(O)C(C3=C(C)C(N4CC(NC)=C(C)N=C4N)=CC(C)=C3)=CC(C)=C2O)NN1,-10.3,-10.3,0.3047,4.5563,seed333
Cc1ccc(N(C)C2=CNCC2)cc1C1=C(C=O)OC(N(C2=CC=CCO2)c2ccccc2)=CC1,-10.1,-10.1,0.5527,4.0568,seed333
CC1=CC(C2=CC(O)=C(C)C=C2)=C(C)C(N)=C1C1=C(C)C(N)=NC(C)(O)C1=O,-10.0,-9.9,0.5976,3.7235,seed333
CC1=CCCC=C1C1=CN(c2cccc(C)c2)CC(N(C)C2C=CCC2)=C1C,-9.9,-9.9,0.5731,4.1318,seed333
CC1=C(C)C(=O)C(C2=C(C)C(C3NC(C)NC(=O)N3C)=C(CO)C=C2F)=NC1=O,-9.8,-9.8,0.7087,4.415,seed333
CC1=CCN(C2=C(C)C(S)=CC(N(C=O)C3=C(C)C=CC=C3)=C2)C(C)=C1,-9.6,-9.6,0.5673,3.4492,seed333
CC1=C(N)C(C2=CC(C3=CC=CC(C4=CC=CN=C4)=N3)C=CC2)C=CC1,-9.5,-9.6,0.806,4.2085,seed333
Cc1cccc(C2=CC(N3N=CNCC3C)=C(O)C(C)(C3(C)C=CCC3)O2)n1,-9.5,-9.5,0.7789,5.0064,seed333
CC1=C(O)C=NC(CN)=C1CN(C=O)C1=CC(C2=CC=CC=C2)=CC=C1,-9.5,-9.5,0.67,2.8203,seed333
CC1=CC(NCN)=C(SC2=C(Cl)C(C3=CC(C)=C(C)C=C3)=C(C3=C(F)C(C)=CC=C3)C(NC3(O)C=CC=CN3)=C2)C1=O,-9.4,-9.5,0.1807,4.4183,seed333
Cc1cc(-c2cc(C)c(C#N)c(C3=C(O)C(F)=C(F)N(C4=NCCC4)C3)c2)c(N(C)C=O)cc1C,-9.4,-9.4,0.4583,3.7976,seed333
CC1=CC(C2=C(O)C(N)=C(C3(F)C=C(C)C(O)=C(C)N3)C=C2)=C(N)C=C1,-9.3,-9.3,0.3182,3.8041,seed333
Cc1cc(N)ccc1C(F)(C=O)C1=C(OC2(C)C=CCC2)OC(=O)C(=O)C1=O,-9.3,-9.2,0.2702,4.6083,seed333
CNC(O)c1cc(C=O)c(N2N=C(N=N)OC=C2C)nc1-c1nc(C)c(C(C)=O)c(N2C=CCC2=O)c1O,-9.2,-9.2,0.1824,4.9248,seed333
CC1=C(C2(N)CC=CO2)C(C)(C)OC(C2=C(C)C(C)=C(S)C(N)=C2C)=C1,-9.2,-9.2,0.5265,4.7199,seed333
CC1=CC(C2=CC(C3=CC(N)=CC=C3)=C(N)C=C2C(=O)C=O)=C(C)CO1,-9.2,-9.2,0.3808,3.2426,seed333
CC1=C(C)C=C(C2=C(F)C(C#N)=C(O)C(N3C(=O)C=CC3N)=C2O)C=C1,-9.1,-9.1,0.7684,3.7253,seed333
CC1=CC(=CC2=CCC(F)(C3=C(C)C(NCS)C(=O)C(O)N3C)C=C2)CC1,-9.1,-9.1,0.5097,5.393,seed333
CCC1=C(C)C=C(OC2(O)C=CC(C)=CC2)C(C2=CCC(O)=CC2)=C1O,-9.1,-9.1,0.6757,4.331,seed333
Cc1cc(C(=O)C2=CCCC=N2)c(C2=CCC=CC2)c(C)c1C1(F)C=CCC1,-9.1,-9.1,0.4371,4.568,seed333
NC(=O)c1cc(C(F)C(N)=O)[nH]c1C(=O)c1cccc(C2=CNCC2)c1O,-9.0,-9.1,0.4768,3.9649,seed333
CCC1=CC(C)=CC(N(C2=CC=C(C)C=C2)C2=C(C)C=CC(C=O)=C2)=C1,-9.0,-9.0,0.4957,2.3228,seed333
CNC1=CC(C2=NC(N)=CC(=O)C2C)(C2=NC(c3ccc(C)cc3)=NN(C)C2C)CO1,-8.9,-9.0,0.7749,5.0305,seed333
NC1=CC=CC(C2=COC(C(C=O)C=O)=C(C3=C(N)C(NS)=C(C4=CSC=C(C(=O)O)O4)C=C3)N2)=C1,-8.9,-8.9,0.1297,4.3878,seed333
CC1=C(C2=C(F)C(OC3=C(C)CC(=O)C=C3)=CN(C(N(C)C)N(C)C(=O)CO)C2)C=CC=C1,-8.9,-8.9,0.6377,4.3137,seed333
CC1=CCC(C2=C(C3(C4=C(C)C(F)=CC=C4C)C=CC=C3F)OCCC2=O)=C(N(C)C)C1=O,-8.9,-8.9,0.6405,4.3802,seed333
CC1(O)C(=C2CCC=C2SC=O)C(=O)N(CN)C(O)=C1c1cc(N)nc(O)c1,-8.9,-8.9,0.3637,4.6979,seed333
CNC1=C(N(C)C2=NC(C)=C(C)C(C3=CCC=N3)=C2C)C=C(N)C(C)=C1,-8.9,-8.9,0.7964,3.5097,seed333
Cc1cc(O)cc(NC2=C(C3C=CC(F)=C(C4=CCCC4)O3)CN(C)C=C2)n1,-8.9,-8.9,0.8061,4.4609,seed333
CC1=C(C2=CCN=C(F)N2)C(C)=C(C2=C(C)C(F)=CC(C=O)=C2)C(O)=C1,-8.8,-9.0,0.6398,3.5316,seed333
CC1=CC=CC(C2=C(C(=O)C(=O)C=O)C=C(C3=CC=CC=C3)C=C2)=C1C,-8.9,-8.9,0.2949,2.341,seed333
CC1=CCCC1Nc1nnnc(ON)c1C1(O)NC=C(Cl)C(N)(NC(C)Cl)N1,-8.9,-8.8,0.1046,5.6433,seed333
Cc1cccc(C2(S)C=CN(C)C(c3cccc(C=O)c3)=C2C2CC=CC2)c1,-8.8,-8.8,0.4083,3.8667,seed333
COC1=COC=CN1c1nc(C)c(N)c(N)c1-c1ccc(C)c(C2C=CCC2)n1,-8.8,-8.8,0.7566,4.3519,seed333
CCC#CN1C=CCC=C1C1=C(C(=O)N(C)C)C=CC=C1C1=CC(N)=C(C2=CC=CC=C2)C=C1C,-8.8,-8.8,0.3543,3.2781,seed333
CNC1=C(c2ccc(C)c(C)c2C(N)=O)SC(C(C)=C2C=CCO2)=C(Br)C1,-8.7,-8.8,0.6898,3.8927,seed333
CC1=C(C(=O)C2=CCC=N2)N=C(F)C(C2=C(N)C(CO)=C(C=O)C=C2)=C1,-8.7,-8.8,0.372,3.6039,seed333
C=CC(=C=O)C1N=CC(C2=CC3CC3(CC)C=C2)=C(C2=CC=CC=C2)N1,-8.7,-8.7,0.6417,5.0933,seed333
COC1(N)OC(C(=O)C2=CCNC=C2C2=CC=CC=C2)=NCN1C(N)=O,-8.7,-8.7,0.6553,4.2889,seed333
CC1=C(O)C(S(C)=O)=C(CN)CN1N=C1CC=CC(C2=CC(F)(C3CN3)CC=C2C(N)N)=C1C(C)(C)C,-8.7,-8.7,0.2612,5.6785,seed333
CC1=C(C=O)C(N(C)C(=O)C2=CC(C)N3C=CC=CC3=C2)=CC(O)C1N,-8.6,-8.6,0.7433,5.1396,seed333
CCN(C(=O)C(=O)C(C1=CCCC1)c1ccc(C)cc1)C1(F)CC=CNN1C,-8.6,-8.6,0.462,4.3803,seed333
CC1=CC=C(C2=C(C3=C(O)C=C(O)C(C4CO4)=C3)C(=O)C=CC2C)CC1,-8.6,-8.6,0.7946,4.2786,seed333
COC1=CC=CC(C2=C(C3CC=CC3)C(C)(N)C(C(C)=O)=C(NN)C2)=C1,-8.6,-8.6,0.4301,3.8353,seed333
NC(O)(F)C1=C(C2=CC=CC(NCC3=C(O)C=CSC3)=N2)C(=O)NCN1,-8.6,-8.6,0.3224,4.4897,seed333
CC1=NCN=C(C2=CC=C(C3=CC=CC3)C(C3=CC=CC=C3)=C2N)C1=O,-8.6,-8.6,0.8552,3.2802,seed333
Cc1nnc(-c2cc(O)c(C3(F)C=C(O)CS3)cc2NC(N)=O)c(C)c1N,-8.6,-8.6,0.5053,4.178,seed333
CNC1=C(C2(C)CC=CC2)S(=O)C=C(C2=NC(O)C(=O)N(C(C)=O)N2C)C1,-8.6,-8.5,0.6878,5.2473,seed333
CNC1(c2cc(C(=O)C3=CN=CC(C)C3)cc(N3N=C(C=O)CC=C3F)c2N(C)OC)CC=CC1,-8.6,-8.5,0.1977,5.0152,seed333
C=NCC1=C(c2c(C(C)NC)cc(-c3cccc(C4=CC=CC4)c3)c(C)c2S)N(S)C(F)=NC1,-8.6,-8.5,0.2354,4.5804,seed333
CCC1=C(C)C(C2(N)OC(C)=C(C3=CC=CC=C3)C(Cl)=C2C)=C(F)C=C1,-8.5,-8.5,0.7415,3.4738,seed333
CC1=NC(C2=C(O)C(C3=NC=C(O)C=C3)=CC(N)=C2C(=O)O)=CC(N)=C1,-8.5,-8.5,0.3552,2.9467,seed333
CC1=CCC(=O)C(C2=CN=NC(C(C=O)(C=O)C3=CC=CC(N)=C3)=C2)=C1,-8.5,-8.5,0.5043,3.7076,seed333
CCc1c(O)c(OC2(C(=O)S)C=CC(=O)N=C2O)cc(CO)c1C1CC=CC1,-8.5,-8.5,0.4284,4.5016,seed333
Cc1cc(C)c(-c2nc(NC=O)nc(COC3(Cl)C=CCC3)c2S)c(N)c1,-8.5,-8.5,0.2224,4.2541,seed333
CC1=CNC(C2=CC(N)=C(O)C(C)=C2C)=CC1(CF)C1=CCC(N)=CC1,-8.5,-8.5,0.3756,4.6864,seed333
CCCC1SC(N(C)C)=CC=C1C1=CC(C2=CC=CC=N2)=CC(OC)=C1,-8.5,-8.5,0.6778,3.4912,seed333
CC1=CCC(C=O)(C(=O)NC2=C(c3c(C(=O)C(N)=O)ncc(O)c3F)OC(=O)C(N)(O)C2)C1,-8.1,-8.9,0.0654,4.9608,seed333
CC1=CC(N)=C(N)C(C2(N=O)C=CC(C3=CC=C(N)C=C3)=CN2C=O)N1,-8.5,-8.4,0.3634,4.8008,seed333
COC1=CC=C(N(C=O)C2=CC(C(=O)C3CN3C)=C(C)C(C)=C2)C(C)=N1,-8.4,-8.5,0.4539,3.7823,seed333
C#CC1(C2=C(CC)C(N)=NC(C3=C(C)C=CC3=O)=C2)NC=C(N)C=C1C,-8.4,-8.4,0.7304,4.5742,seed333
CN(C)C1(C)C(CC2=CC=CC=C2)=C(F)N=C(C2=CC=CC=C2)C1(C)C,-8.4,-8.4,0.6869,3.3224,seed333
COc1cc(C=O)cc(C2=CN(C=O)C(C)(C3(C)CC=CN3C)OC2=O)c1,-8.4,-8.4,0.5842,4.5962,seed333
CC1=C(C(C)O)C(N)=NN(C2=C(C)C(C3=C(C(C)C(N)NCCN)CC(=O)C(F)=C3)=CC(N)=C2)C1,-8.4,-8.4,0.2372,5.091,seed333
C=NC1=C(Cl)CCC(C)=C1C1=CC(C2=CCC=CC2)=C(C)C(OC)=C1C,-8.4,-8.4,0.425,3.8855,seed333
CC#CC1=CCC(O)(C2=CN(C3=NC(C)=CC(N=O)=C3CN)NC(C=O)N2)C1,-8.4,-8.4,0.3368,5.2674,seed333
CC1=CCC(O)(C2=C(Cl)C(C3(Cl)OC=C(O)CO3)=C(C#N)C(O)=C2F)N1,-8.4,-8.3,0.5617,5.2281,seed333
CC1=CC(C)(C2(N)CC3(N)C=C(C)C(O)C(C)N3C(CN)=C2F)C=CC1,-8.3,-8.3,0.5613,5.6166,seed333
Cc1cc(C(N)(F)N(C)C2=C(Br)C(N)=C(N)NC2)ccc1C1=CNCC1F,-8.3,-8.3,0.3589,4.8597,seed333
CCC1=CC(C2=CC(C)=CCO2)=C(C2=NC=CC=C2)C=C1C(=O)N1C=C(N(C)COC)NC(C)=C1Cl,-8.3,-8.3,0.3984,3.8954,seed333
CC1=C(N)N(C2=C(C)C(=O)CC(N)=C2C2=CNC=CN2C)C=C2CCC(C=O)=C21,-8.3,-8.3,0.6319,4.4783,seed333
COC1=C(C2=C(C)C=CN=N2)C(C)=C(N)C(C2=NC(C)=CC=C2C)=C1S,-8.3,-8.3,0.5334,3.2087,seed333
NC1(O)C(=O)C=C(C2=CC(O)(S)NC(=O)C2C2=NC(CO)N=C2)C=C1O,-8.3,-8.3,0.212,5.7869,seed333
CC1=C(C)C(C2=CCCC2)=CC(O)(OC(O)(C(N)(O)O)C(O)(N=O)C(N)=O)N1,-8.3,-8.3,0.1702,5.2662,seed333
CCC1(c2cc(N)c(C(=O)CC3=CCC=C3)c(C)c2C)CNN=C(S)C1C,-8.2,-8.3,0.399,4.7349,seed333
O=COc1cccc(C(=O)C(=O)C(F)c2ccnc(O)n2)c1N1CC=CC1,-8.2,-8.3,0.3379,4.1058,seed333
CC1=C(N)N(CN(C2=C(C)C=CC=C2)C2=C(O)C(N)=C(C)N=N2)CC=C1,-8.2,-8.2,0.7764,3.4587,seed333
CC1=CC(N2C(CC3=CC=CC=C3)=C(O)C(Cl)=C(N(C)C)C2Cl)=CC=C1,-8.2,-8.2,0.56,3.3019,seed333
CC1=NC(C2=C(N)C(C(=O)NS)=C(C3=CC=CCC3)C(C)(O)C2)=CC=C1,-8.2,-8.2,0.6171,4.1305,seed333
C=CC1=C(C2(N)C=CCC(C)=C2)C(O)=C(C2(O)CCC=CN2)C(F)=C1Cl,-8.2,-8.2,0.6026,5.1333,seed333
CNC(C1=C(C)C(Cl)=C(C2(O)C=C(C)N=C(Cl)C2)C(N)=C1)C(O)=S(=O)=O,-8.2,-8.2,0.4373,4.9451,seed333
CC1=C(C2(S)C=C(O)C=CN2)CN(O)C(C=O)=C1NN(CO)CC1=CC=CC=C1,-8.2,-8.2,0.1721,4.6459,seed333
Cc1c(O)cccc1-c1nnc(C2(O)C=NN=CO2)c(C2=CNCC2)c1CN,-8.2,-8.2,0.6237,4.5586,seed333
CNCc1c(C2CN=NC2)ccc(C2(C)C=CC(=O)C(C)=C2N(C)C=O)c1C,-8.2,-8.2,0.7711,4.4621,seed333
CC1=C(C2C=CCC2)CC=CN1Cc1ccc(C)c(C2C=CC=CN2)c1S,-8.2,-8.2,0.498,4.6967,seed333
CCC(C)=C(Cl)C(N)(Cl)C1=C(C2=NC(C)(C)N=C2)C(=O)C(=O)C(F)=C1O,-8.2,-8.2,0.326,4.7599,seed333
CNC1=CC=CC(C2=CC(S)=C(C(=O)C3=CC=CCC3)C(C)=C2N)C1=O,-8.2,-8.2,0.432,4.4079,seed333
CN(C1C=CC=C1)C(N)(F)C1=C(F)C(O)=CC(C2=CC=CC=N2)=C1C=O,-8.2,-8.2,0.4887,4.0099,seed333
CNC1=C(N(C)C23C=C(C#N)N=C(N(C)C)C2CC=N3)CC=C(c2ccc(C=O)cc2)O1,-8.1,-8.2,0.7223,5.0337,seed333
CC(=O)C1=C(C2=CNCC(C)=C2)C(N)(F)C(C)(C(C)F)C(O)(C2=CCCC2)N1,-8.2,-8.1,0.4358,5.37,seed333
CC1=CCC=CN1c1nc(CCl)c(C)c(C2=CCCN2C)c1-c1ccc(C)c(C)c1O,-8.1,-8.2,0.562,3.7663,seed333
