smiles,egfr,qed,sa,her2,source
[N+]=C/C=C\C(=O)OC[C@@H]1c2ccccc2C(=O)N1c1ccccc1,-9.0,0.5619999999999999,3.300571995310713,-8.7,seed123
[N+]1=CCCC[C@@H]1SCc1cc(C(F)(F)F)ccc1F,-7.8,0.848,4.019999909944602,-9.9,seed123
[N+]/C=C/c1cccc(OO[C@@H](CO)c2ccccc2)c1,-7.7,0.728,3.497370059944749,-10.0,seed123
O[N+](c1ccccc1)N1CCC(CN(CCO)Cc2ccccc2)CC1,-8.0,0.645,2.6519373842005027,-9.7,seed123
O[N+]1(c2ccccc2)c(=O)n(-c2cccc(Br)c2)N1,-8.1,0.74,3.5219135529054144,-9.6,seed123
[N+]c1ccc(Nc2ncnc3sc(C(C)C)cc23)c(F)c1,-8.1,0.86,3.176956006351335,-9.6,seed123
[N+]1=CN=C([C@@H]2NC(=O)N(CCSc3ccccc3)c3ccc(Cl)cc32)S1,-8.1,0.6839999999999999,3.86282142677978,-9.6,seed123
FC(F)(F)CC[NH2+][C@@H]1CCN(CC2CCN(c3ccc(F)cc3)CC2)C1,-8.0,0.854,3.603781209031669,-9.7,seed123
Fc1cccc2ncnc(N[C@@H](CO)c3ccccc3)c12,-8.2,0.853,2.582509364743709,-9.5,seed123
FC(F)c1ccc(O[C@H]2CCO[C@@]3(CCC[NH2+]C3)C2)cc1,-8.0,0.909,4.768158718693506,-9.7,seed123
FC(F)(F)c1nnc(Sc2ccccc2F)n1-c1cccc([N+](=O)[O-])c1,-8.6,0.4569999999999999,2.4713487202328928,-9.1,seed123
Fc1ccccc1N1CCN(CNc2ccccc2F)CC1,-8.1,0.916,1.983727924494449,-9.6,seed123
NOc1ccc2c(c1)OCC[C@@H]2NC(=O)N1CCC[C@@H](Nc2ccc(F)cc2)C1,-9.0,0.766,3.25339929618801,-8.6,seed123
S/C(=C\c1ccc(Cl)cc1)n1nnc2ccccc21,-8.5,0.8029999999999999,2.502580132335707,-9.1,seed123
[P@@]=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1Cl,-7.9,0.832,2.4116623688180105,-9.7,seed123
[P@@]=C(NCCCN1C(=O)CCc2ccccc21)c1ccc(Cl)cc1,-8.1,0.701,2.532590663521791,-9.5,seed123
P=C(\[O-])c1ccccc1Oc1cccc2ccccc12,-8.1,0.766,2.3513898006964773,-9.5,seed123
[P@@]C1(c2nnc(NC3CCCC3)n2CC2Cc3ccccc3C2)CC1,-9.2,0.889,3.2055026587266955,-8.4,seed123
[P@@]=C(NCc1ccc([N+](=O)[O-])c(F)c1)NNC(=O)c1ccc2c(c1)OCO2,-7.8,0.4559999999999999,2.778972722971625,-9.8,seed123
[P@@]=C(NC(=O)c1ccc(Br)cc1)N1CCc2ccccc21,-8.3,0.926,2.4609136204321693,-9.3,seed123
[P@@]CC(=O)Nc1sc(-c2cccnc2)nc1-c1cccc(F)c1,-8.2,0.7959999999999999,2.7293111016451626,-9.4,seed123
[P@@]1CCC[C@@H](CCC/C(Cl)=C2\C(=O)C(=S)N(CO)C2)N1c1ccccc1,-7.7,0.51,4.460375387825847,-9.9,seed123
[P@@]CS(=O)(=O)c1ccc(O[C@H]2CCN(c3ccccc3)C2=O)cc1,-7.5,0.848,3.0625374586197847,-10.1,seed123
[P@@]=C(Nc1ccccc1F)N1CCN(c2ccccc2)CC1,-7.8,0.951,2.275591866802141,-9.8,seed123
SC(NC[C@H]1CCc2ccccc21)c1ccccc1,-8.0,0.713,3.109593208301193,-9.6,seed123
C[C@H](CCC(C)C)NC(=O)[C@@H]1C[C@]12CCc1ccccc12,-8.0,0.955,3.8448242803871153,-9.6,seed123
[C@@H]1C(=O)N(C2CCN(C(=O)c3ccccc3Cl)C2)CC1,-8.0,0.916,3.021613198294601,-9.6,seed123
[P@@]#Cc1cccc(N2CCC(C[NH2+]Cc3ccccc3)CC2)c1,-7.9,0.916,3.323382306910485,-9.7,seed123
[N+]1=C[C@@H]([C@@H]2NC(=O)C[NH+]=C2c2ccc(F)cc2F)N=N1,-9.0,0.757,5.287205953748217,-8.6,seed123
[N+]=Cc1ccc(CN2CCC[C@@H](NC(=O)C(F)(F)F)C2)cc1,-7.8,0.938,3.1735893537051068,-9.8,seed123
[N+]([O-])C(c1ccccc1)N(CC(=O)c1ccc([N+](=O)[O-])cc1)C(=O)Nc1ccccc1,-8.3,0.414,3.044178627668609,-9.3,seed123
[N+]c1ccc(OCC2=NN=NN2)cc1NCc1ccc(O)cc1,-8.2,0.719,3.0524348361196427,-9.4,seed123
[N+](Cc1ccccc1)Cc1nc(-c2ccccc2)no1,-7.7,0.791,2.5081881030837465,-9.9,seed123
[N+]=Cc1cncc(CSc2nccc(-c3ccccc3)n2)n1,-7.7,0.491,2.951090694464863,-9.9,seed123
[N+]([O-])c1ccc(NC[C@H]2CCCN2S(=O)(=O)Cc2ccccc2)cc1,-8.1,0.85,3.108133153249849,-9.5,seed123
[N+](=CCCCc1ccccc1)NC1C[C@H]2CCCC[C@@H]2C1,-7.7,0.5589999999999999,3.6303829401539,-9.9,seed123
c1nn(CN2CCN(C(=O)[C@@H]3CCCN(Cc4ccc(F)cc4)C3)CC2)cc1F,-8.0,0.848,2.887127882550475,-9.6,seed123
[C@H]Oc1ccccc1C[C@@H](N)CNc1ccc2c(c1)CCC2,-7.9,0.94,3.0545011877215,-9.7,seed123
[C@@]1(CCc2cccc3ccccc23)[C@@H](C(=O)NCCc2c[nH]c3ccccc23)c2ccccc21,-11.0,0.383,2.98770746874984,-12.4,seed333
[C@@](C#Cc1nc2ccccc2c(=O)n1[C@@H]1CCCCC1=O)c1ccc(C(F)(F)F)cc1,-10.5,0.648,3.468737893402875,-12.2,seed333
[C@@](C#Cc1ccc(C(=O)Nc2ccccc2C(F)(F)F)cc1)C(=O)Nc1cnccn1,-10.3,0.707,2.769012444861138,-11.8,seed333
Fc1cc(-c2nc(C[C@@H](C(=O)c3ccc(Cl)cc3)C(F)F)ccc2F)c(Cl)cc1Cl,-9.7,0.292,3.1688607809558613,-12.2,seed333
c1cccc2c1Nc1cc(CNS(C)(=O)=O)cc(-c3ccc4c(c3)OCCO4)c12,-9.9,0.618,2.4571418445981497,-11.9,seed333
[C@]1(c2cc(F)cc(F)c2)NC(=O)N1c1ccc(CC(=O)Nc2cccc(C#N)c2)cc1,-9.4,0.736,2.588269787518481,-12.2,seed333
n1cc(C(=O)NCc2ccccc2CNC(=O)c2ccc(F)cc2Cl)ccc1N1CCCC1,-10.1,0.623,2.173848656734153,-11.5,seed333
c1ccc(-n2ccc(C(=O)N3CCC[C@H](c4nnnn4C4CCCCC4)C3)n2)cc1,-10.0,0.745,3.0137522116955786,-11.5,seed333
[C@@](C#Cc1nc2ccccc2n1-c1ccc(F)cc1F)c1nc(C2CCCC2)oc1N1CCCC1,-11.1,0.422,3.21768389101935,-10.4,seed333
[C@]1(Cc2ccc(C(N)=O)cc2)c2ccccc2-c2ccccc21,-9.7,0.861,2.143963883191974,-11.7,seed333
[C@](C#Cc1ccccc1)NC(=O)c1cc(-c2ccc(F)cc2)nc2ncncc21,-9.8,0.515,2.850184197539326,-11.6,seed333
[C@]1(C)[C@H](CCNC(=O)S[C@@H](c2cc3ccccc3cc2)NC(=O)Cn2ccc(=O)[nH]c2=O)c2ccccc21,-10.5,0.379,3.900939567282009,-10.8,seed333
[C@@]1(C(=O)N2CCC(CNC(=O)c3ccccc3)CC2)NCc2ccccc21,-9.5,0.958,2.4219680261028707,-11.8,seed333
[C@@](O)(c1ccc(=O)n(Cc2ccccc2)n1)[C@H]1CCCc2ccccc21,-9.5,0.865,2.8251432891279595,-11.7,seed333
[C@@](O)(C(=O)NCc1ccn(-c2ccccc2)n1)c1ccc(C(=O)NCc2ccccc2)cc1,-9.8,0.472,2.3443025838596583,-11.2,seed333
[C@](O)(c1ccc(C#N)cc1)c1nnc(-c2ccc3ccccc3c2)o1,-9.3,0.694,2.40948727411131,-11.6,seed333
[C@@](C#CN(C)c1ncnc2c1cc(CC(N)=O)c1ccccc12)c1ccc(S(N)=O)cc1,-9.8,0.36,3.985186875868129,-11.0,seed333
c1ccc(-c2ccccc2C[NH2+][C@H]2CCN(c3ccc(F)cc3)C2)cc1,-9.1,0.823,3.1206798131302715,-11.7,seed333
Fc1ccc(-c2noc(C3CCN(c4nc5ccccc5[nH]4)CC3)n2)cc1,-9.2,0.6719999999999999,2.2998426926072533,-11.6,seed333
[C@@](C#COc1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1[N+](=O)[O-])c1ccc2[nH]ncc2c1,-9.9,0.303,2.9934063481804447,-10.8,seed333
[C@@]([C@H]1CCCCN1C(=O)c1cccc(F)c1)c1cc2ccccc2[nH]1,-9.4,0.836,3.056624064735621,-11.3,seed333
FC(F)(F)c1ccnc(SC[C@H]2CCCN(c3ccc(-c4ccccn4)cn3)C2)c1,-9.3,0.575,3.0571855917212103,-11.4,seed333
[C@@]1(COc2ccc3ccccc3n2)OC[C@H]1C(=O)NCCC1=c2ccccc2=[NH+]C1,-9.2,0.658,4.069339419992899,-11.4,seed333
[C@@]1(Cc2cnc(-c3cccnc3)nc2CN2CCO[C@H]3CCC[C@@H]32)Cc2ccccc21,-10.5,0.715,3.780287971923915,-10.1,seed333
FC(F)(F)c1ccccc1C(=O)Nc1cccc(-c2nc3ccccc3o2)c1,-9.6,0.57,2.015615429278048,-11.0,seed333
c1cccc(Cn2ncc3c(-c4ccc(Cl)cc4)noc3C2)c1,-9.3,0.7989999999999999,2.745364433607317,-11.2,seed333
[C@]1(c2ccccc2)NN(c2ccccc2)[C@H]1c1ccc(F)c(F)c1,-9.8,0.838,2.7955106001841017,-10.7,seed333
[C@](O)(c1ccccc1)[C@@H]1C(=O)NCCN1C(=O)c1ccc(C(C)C)cc1,-10.0,0.87,2.8913763959994565,-10.5,seed333
[C@@](C1CCCCC1)[n+]1c(-c2ccc(F)cc2)sc2nc3ccccc3n12,-10.1,0.5429999999999999,3.1847549639891355,-10.4,seed333
[C@@](C#Cc1ccc2ccccc2c1)NC1CC[NH+](Cc2ccc(F)cc2)CC1,-9.3,0.612,3.665123021956452,-11.2,seed333
Fc1cccc(Oc2ccccc2C[NH2+][C@H]2c3ccccc3C2=O)c1,-9.4,0.854,3.28062258949853,-11.1,seed333
[C@@](C#Cc1ccccc1Cl)NC(=O)c1cc(-c2ccc(Cl)s2)nn1Cc1ccccc1,-9.8,0.38,2.916996011294705,-10.6,seed333
[C@@]1(CNC(=O)C2=c3ccccc3=[NH+]C2)[C@@H](c2ccccc2)N2CCO[C@@H]12,-9.4,0.7999999999999999,4.408525452542034,-11.0,seed333
FC(F)(F)c1cccc(C[NH+]2CCCC[C@@H]2c2noc3ccccc23)c1,-9.5,0.839,4.057730303690886,-10.8,seed333
[C@](C#CCn1nnc(-c2ccccc2F)n1)C(=O)N1CCC2(CC1)OCCCO2,-9.1,0.8069999999999999,3.802849259408912,-11.2,seed333
[C@@]1(c2nnc(-c3ccccc3)o2)CCCN(Cc2ccccc2Cl)C1,-8.7,0.767,2.386926911852319,-11.6,seed333
Fc1ccc(-n2cc(Cl)cc(C(=O)/C=C/c3ccc(Cl)cc3)c2=O)cc1,-9.9,0.536,2.2517468761865267,-10.3,seed333
[C@@]1(Cc2ccc(C(N)=O)cc2)N=N[C@@H](c2ccc(Cl)cc2)N1Cc1cccc[nH+]1,-9.5,0.753,3.994333926506518,-10.7,seed333
c1cccc(C(=O)N2CCC[C@@H](c3nc4ccccc4[nH]3)C2)c1,-9.5,0.866,2.3436679570153647,-10.6,seed333
c1nn(Cc2ccc(C(=O)N(C)CCCc3ccc4c(c3)OCO4)cc2)c2ccccc12,-9.5,0.515,2.293607896242092,-10.6,seed333
[C@@]1(/N=C/c2ccc(/C=C/C(=O)OCc3cc4ccccc4[nH]3)cc2)N(c2ccccc2)C1=O,-9.1,0.2749999999999999,3.170543164691785,-11.0,seed333
[C@@](C#CC[C@@H]1CCC[NH+]1CCN1C(=O)c2ccccc2C(=O)N1)SCc1nc2ccccc2s1,-9.3,0.3889999999999999,4.698263291265625,-10.8,seed333
FC(F)(F)c1nc(SCCN2C(=O)c3ccccc32)nc2ccc([N+](=O)[O-])cc12,-9.3,0.345,2.630774323230627,-10.8,seed333
Fc1ccc(O)c([C@@H]2CCCN2Cc2nc(-c3ccccc3)no2)c1,-9.4,0.86,2.6382179530390992,-10.7,seed333
[C@@](C#Cc1ccc(F)cc1)C(=O)N[C@H](c1ccccc1)c1ccncc1,-9.5,0.817,3.055076892366825,-10.5,seed333
[C@@]1(CC2CCN(c3ccccc3NC(=O)NC[C@H]3c4ccccc4OC3)CC2)CCS1,-9.1,0.729,3.253918862433844,-10.9,seed333
FC(F)c1ccc(CC(=O)N[C@@H](c2ccccc2Cl)c2ccccn2)cc1,-9.6,0.718,2.688300960829308,-10.4,seed333
Fc1ccc(C[NH+]2CCc3ccccc3C2)cc1OC[C@@H]1CCCO1,-9.0,0.882,3.946014553522371,-11.0,seed333
N[C@@H]1c2ccccc2-c2cc(C[NH+]3CCC[C@H](OCCC(=O)NCc4ccccc4[N+](=O)[O-])C3)ccc21,-9.5,0.3879999999999999,4.318987414280125,-10.5,seed333
O[C@H](CC[C@@]1(c2ccccc2F)NC(=O)N1C[C@@H]1CCCO1)c1nc2ccccc2[nH]1,-9.5,0.621,3.920742153133423,-10.4,seed333
[C@]1(Cn2ccc3ccccc32)NC(=O)N(c2ccccc2)C12CCCC2,-9.2,0.814,3.1528856073360654,-10.7,seed333
c1cc2c(cc1CN1CCC[C@H](c3n[nH]cc3C(F)(F)F)C1)n2C,-8.6,0.944,3.5640534100724466,-11.3,seed333
[C@@]Oc1ccc(NS(=O)(=O)c2ccc(C(=O)c3ccccc3)cc2)cc1S(=O)(=O)NC(N)=O,-9.8,0.49,2.620150428322887,-10.1,seed333
[C@@]1(CCCCNC(=O)NCC(c2ccccc2)c2ccccc2)C(C)(C)CO1,-9.1,0.69,2.567375066030186,-10.8,seed333
Fc1cc(C(=O)Nc2cnc3c(C(F)(F)F)noc3n2)ccc1Cl,-9.2,0.785,2.7851111256683403,-10.7,seed333
FC(F)(F)c1ccc(OCC(=O)N2CCN(Cc3csc(-c4ccc(F)cc4)c3)CC2)cc1,-9.4,0.531,2.3083737786223413,-10.5,seed333
c1ccc(-n2nc(C(=O)Oc3ccccc3)nc2SCc2ccccc2F)cc1,-8.9,0.3389999999999999,2.221796867222583,-10.9,seed333
[C@@]1(CCc2ccc(Cl)cc2Cl)NC(=O)N(CC(=O)N2CCc3c(Cl)cccc32)C1=O,-9.3,0.751,2.87509436240852,-10.5,seed333
FC(F)Oc1cccc(OCc2ccnc(Nc3cc(C(F)(F)F)ccc3Cl)n2)c1,-8.8,0.527,2.427942714056872,-11.0,seed333
[C@H]1nc(NC2CCN(C(=O)c3ccc4ccccc4c3)CC2)S1,-9.4,0.902,2.446473412468668,-10.4,seed333
[C@]Oc1ccccc1CC(=O)N1CCN(C(=O)C2C[C@@H]2CN2C(=O)C[C@H]2C(=O)c2ccccc2Br)CC1,-9.6,0.443,4.040755613930942,-10.2,seed333
[C@@]Oc1cncc(NC(=O)C2CCC(Cc3ccc(F)cc3)CC2)c1O,-8.7,0.935,2.806764416698588,-11.1,seed333
c1cc2c(cc1O[C@@H](CO)C(=O)Nc1ccc3[nH]c(=O)ccc3c1)C2,-8.4,0.598,2.8932639224806174,-11.3,seed333
[C@@]1(C#N)CCC[C@@H]1C1CCN(C(=O)c2ccccc2NC(=O)CCn2c(=O)oc3ccccc32)CC1,-9.8,0.638,3.232264914110472,-9.9,seed333
[C@@]1(O)C[C@@H]1C(=O)Nc1ccc(C)c(C(=O)Nc2cccc(C(C)=O)c2)c1,-8.9,0.7999999999999999,2.613535593969152,-10.8,seed333
[C@@]1(C[NH2+]c2cc(Cl)cc3ccccc23)C[C@H]1CC(=O)NCc1ccccc1,-8.8,0.6799999999999999,3.5385896948800672,-10.9,seed333
FC(F)(F)c1ccc(SCc2nc(-c3ccc4c(c3)OCO4)no2)cc1,-8.4,0.688,2.314772874079045,-11.3,seed333
FC(F)c1cccc(C(=O)NCC[NH+]2CCN(c3nccn3Cc3ccccc3)CC2)c1,-9.3,0.644,3.378480849095688,-10.4,seed333
[P@@]C1=Nc2ccccc2C2=C1C[C@@H](c1ccccc1)N2,-8.9,0.76,3.255769322634133,-10.8,seed333
n1ccc(-c2cncc(C(=O)Nc3cccc(C(F)(F)F)c3)n2)cc1,-8.4,0.864,2.170899556870033,-11.3,seed333
c1ccc(-c2nnc(SCc3csnn3)nc2-c2ccc(F)cc2)cc1,-9.0,0.5549999999999999,2.4753625563967283,-10.7,seed333
Fc1ccccc1-c1cc(/C=C/c2ccc(S(=O)(=O)[O-])cc2)on1,-8.6,0.756,2.6793382338542706,-11.1,seed333
FC(F)(F)c1ccccc1CNC(=O)c1cccc(C(F)(F)F)c1F,-8.7,0.859,2.165853991630144,-11.0,seed333
c1ccc(Cn2ncc3ncn(Cc4ccc5c(c4)OCO5)c(=O)c32)cc1,-8.9,0.639,2.3683811541457143,-10.7,seed333
[C@](O)(C[NH+](C)[C@@H](C)c1nc2ccccc2c(=O)[nH]1)c1ccccc1,-9.4,0.746,3.889173319574709,-10.2,seed333
[C@]Oc1cc([N+](=O)[O-])ccc1OC(=O)c1ccc(Cc2ccccc2F)cc1,-8.8,0.354,2.442495178547766,-10.8,seed333
[C@](Cc1ccccc1F)N1CC[C@@](CNC(=O)C2=NC(=O)N(Cc3ccccn3)C2)C1,-8.7,0.791,3.584249857448551,-10.9,seed333
[C@](O)(c1ccc(Br)cc1)c1nc2scc(-c3ccccc3)c2s1,-8.8,0.531,2.6970929302643043,-10.8,seed333
[C@]1(CCc2ccccc2)c2ccccc2N1C(=O)COc1ccccc1[N+](=O)[O-],-10.0,0.521,2.416246240202544,-9.6,seed333
[C@]1(Cc2cccs2)NC(=O)N(CC(=O)N2CCC([C@@H](N)c3ccccc3)C2=O)CC1,-9.4,0.822,3.883540134979727,-10.2,seed333
[C@][N+][C@]1(Cc2ccc(C(C)(C)C)nc2)NC(=O)N(CC(=O)N2CCN(c3ccccc3)C2=O)CC1,-9.3,0.776,3.916020116440242,-10.3,seed333
[C@@](C#CCNC(=O)c1ccccc1O)c1ccccc1Cn1cnnn1,-8.9,0.76,2.9145114732693287,-10.7,seed333
[C@@](CNc1ccc(C(=O)N2CCC[C@@H](C(N)=O)C2)o1)c1ccc(F)c(F)c1F,-9.0,0.819,3.498097597830544,-10.6,seed333
[C@@]1(c2ccccc2)NC(=O)N(CC(=O)c2cc(F)ccc2F)C1=O,-8.7,0.771,2.497069543370042,-10.9,seed333
Fc1cccc(COc2ccc(/C=N/N3CCN(c4ccccc4F)CC3)cc2)c1,-9.0,0.635,2.1955427390318967,-10.6,seed333
[P@@]=C(NCc1ccccc1Cl)c1cn(CCc2ccccc2)nc1-c1ccccc1,-8.9,0.421,2.485092564206722,-10.7,seed333
[NH2+]=C1COc2ccc(S(=O)(=O)N3CCN(C(=O)c4ccc(Cl)cc4)CC3)cc2N1,-10.1,0.8079999999999999,2.6923260847482418,-9.5,seed333
[NH2+][C@]1(CNS(=O)(=O)c2cccc(F)c2)Cc2ccccc2C(=O)N1C(c1ccccc1)c1ccccc1,-10.9,0.476,3.259390871852553,-8.7,seed333
[C@@](C#N)(C(=O)Nc1cccc(C(F)(F)F)c1)N1CCc2ccccc21,-9.1,0.902,2.513576291121696,-10.4,seed333
[C@@]1(NC(=O)OC[C@H]2CC(=O)N2NC(c2ccccc2)c2ccccc2)CCC(=O)N1,-8.8,0.69,3.481982408697336,-10.7,seed333
FC(F)(F)c1cccc(C[NH+]2CCC[C@@H]2c2nc3ccccc3o2)c1,-8.7,0.862,4.041415281173098,-10.8,seed333
FC(F)(F)c1cc(C[NH+]2CCc3ccccc3C2)ccc1N1CCCC1,-9.4,0.96,3.6744494834599415,-10.1,seed333
[C@]1(CCc2ccccc2)NC(=O)[C@@]12CCN(C(=O)CCCNCc1cccc(F)c1)C2,-8.6,0.5619999999999999,3.5406621531334226,-10.8,seed333
c1nc(NC[C@@H](c2ccco2)N2CCC(C(=O)NCCn3cccn3)CC2)nc2ccccc12,-9.4,0.477,3.081998405535826,-10.0,seed333
[C@]1(CNC(=O)c2ccccc2CN2CCCCC2)N(C2CC2)[C@H](O)c2ccccc21,-9.1,0.854,3.056671533365773,-10.3,seed333
[C@@](C(=O)CCCN1C(=O)c2ccccc2C1=O)N1CCC(N[C@H]2CCc3ccccc32)CC1,-8.9,0.713,3.3266840201636327,-10.5,seed333
[C@@](C#Cc1ccc(Cl)cc1OCCN1CCCCC1=O)c1cccc(F)c1,-9.1,0.7979999999999999,2.809057322784767,-10.3,seed333
[C@@]1(Cc2cccc(C(F)(F)F)c2)NC(=O)N(Cc2ccc(COC(N)=O)cc2)C1=O,-9.1,0.781,2.65435948222846,-10.3,seed333
Fc1cc(F)cc(/C=N/N2CCc3ccccc32)c1O,-8.7,0.934,2.640780572719372,-10.7,seed333
Fc1cccc(/C=C/C(=O)C2=NO[C@H](c3ccc(Cl)cc3)N2)c1,-8.8,0.95,3.2343889977393463,-10.6,seed333
FC(F)(F)c1cccc(CNC[C@H]2CCC[NH+](Cc3ncnn3C=O)C2)c1,-8.3,0.779,4.441161585256056,-11.1,seed333
[P@@]C1CCN(Cc2ccc(N(C(=O)c3ccccc3)c3ccccc3)nn2)CC1,-9.4,0.654,2.817937319711272,-10.0,seed333
[P@@](=C/c1ccnc2ccccc12)C(=O)Nc1cccc(Cl)c1,-8.4,0.751,2.7652654244944497,-11.0,seed333
O=C(NC1CON(C(=O)C(F)(F)F)CC1)c1ccc2c(c1)[nH]c(=O)n2CC(F)(F)F,-8.8,0.791,3.512146334426779,-10.6,seed333
[C@@](C#CCCNC(=O)CCC(=O)c1ccc2c(c1)CCCC2)CNc1ncccn1,-8.9,0.4629999999999999,2.9646588229479818,-10.4,seed333
[C@@]Oc1cccc(N2CCN(CCC(=O)Nc3cccc(C)c3)CC2)c1C,-8.5,0.934,2.427086800998861,-10.8,seed333
[C@@](C(=O)c1cccc(C(=O)O/N=C\c2ccc(F)c(F)c2)c1)c1ccco1,-8.5,0.365,2.9381267610388218,-10.8,seed333
[C@@](CNC(=O)c1ccnc(OC2CCCCC2)c1)C1c2ccccc2C1,-8.3,0.94,3.2316989939494523,-11.0,seed333
[C@@]1(CC2CC2)CC(C(=O)c2ccc(Cl)cc2Cl)[C@H]2Cc3ccccc3N=C12,-9.8,0.621,3.733774172668644,-9.5,seed333
[C@@](N)(c1ccc(C(=O)N2CCOCC2)cc1)[C@H]1Oc2ccccc2C[C@H]1O,-9.0,0.936,3.225435273106667,-10.3,seed333
[C@@](C#Cc1ccccc1)[C@H]1CCCC[C@H]1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,-9.5,0.6689999999999999,3.4397692104201214,-9.8,seed333
FC(F)c1ccccc1CSc1ncc(=O)n(-c2ccc(F)cc2)n1,-8.5,0.723,2.547819166837531,-10.8,seed333
Fc1cc(F)c(F)c(F)c1C(=O)Nc1ccc(Cl)c(Cl)c1,-8.9,0.5559999999999999,2.0676123017508505,-10.4,seed333
FC(F)(F)c1cccc(Oc2nnc(Cc3ccc(Cl)cc3)n2-c2ccccc2)c1,-8.9,0.4519999999999999,2.305881546155005,-10.4,seed333
Fc1ccc2oc(CN3CCN(C(=O)c4ccc([N+](=O)[O-])cc4)CC3)nc2c1,-8.3,0.587,2.182221006201125,-11.0,seed333
[C@@](C#Cc1ccc(CC(C)(C)C)cc1)c1cccc2c1OCCO2,-8.7,0.838,2.8805465163646,-10.6,seed333
[C@@](O)(Cn1nc(-c2ccccc2)c(=O)[nH]c1=O)c1cccc(C#N)c1,-8.7,0.83,2.6628456023738245,-10.6,seed333
[C@@](C#Cc1cccc(C(=O)NC2CCCC2)c1)c1ccc(O)cc1,-8.7,0.931,2.5268121446493588,-10.6,seed333
FC(F)(F)c1cccc(-c2nnc(NC3CCCC3)o2)c1,-8.2,0.906,2.256078235816785,-11.1,seed333
Fc1ccc(Cl)c(C[NH+]2CCC(c3nc(COC(=O)c4ccccc4F)c[nH+]c3N3CCCC3)CC2)c1,-9.6,0.5549999999999999,3.96637350824299,-9.7,seed333
[P@@]1C[C@@H](c2ccc(-c3ccc(OC(F)F)cc3)cc2)C(=O)N1C1CCCCC1,-8.6,0.648,3.3612644617358667,-10.7,seed333
n1nc(-c2ccco2)nc(c2cnc(-c3ccc(Cl)cc3)n2N)n1,-8.6,0.651,2.924772364429579,-10.7,seed333
c1ccc(-n2ccc3c(NCc4ncnnn4)noc32)cc1,-8.8,0.693,3.217078601942001,-10.4,seed333
[C@]1(C[NH+]2CCN(c3cccc(F)c3)CC2)Cc2ccccc2N1,-8.8,0.88,3.607385248086956,-10.4,seed333
Fc1cc(/C=C2\C(=O)S2)ccc1N1CCN(Cc2ccccc2F)CC1,-8.8,0.6799999999999999,2.277648616282788,-10.4,seed333
Fc1ccccc1CNC(=O)c1ccccc1-c1cccnc1,-8.9,0.876,1.758730817749953,-10.3,seed333
Fc1ccc(COc2nc3ccccc3c(=O)n2Cc2ccccc2)cc1,-9.9,0.617,1.9501244039022885,-9.3,seed333
[C@]1(c2ccco2)NC(=O)N(CC(=O)[C@@H](C#N)c2nc(-c3ccc(F)cc3)nn2-c2ccccc2)C1=O,-9.6,0.479,3.5345693663423328,-9.6,seed333
[C@@]1(CC(=O)Nc2ccc3c(c2)CCCC3)NC(=O)NC1=O,-8.5,0.8109999999999999,2.6337182358167848,-10.7,seed333
Nc1ccc(C2=Nn3c4c(cc3C2)CN4Cc2cccc(Cl)c2)cc1,-9.1,0.8059999999999999,2.938086009622376,-10.1,seed333
Fc1cc(Oc2ccc(Cl)cc2)c2ccccc2c1NC1CCCCC1,-9.0,0.606,2.119663902419127,-10.2,seed333
Fc1ccc([C@H]2C[NH2+][C@H](N(Cc3ccccc3)[NH2+]Cc3ccccc3)C2)cc1,-9.0,0.5609999999999999,4.056102775942715,-10.2,seed333
Fc1ccc(=O)n(CC2CC[NH+]([C@@H]3C[C@H]3Cc3ccccc3)CC2)n1,-8.7,0.87,4.361623342290064,-10.5,seed333
FC(F)(F)c1ccc(-c2n[nH]c(SCc3nc(-c4ccncc4)no3)n2)cc1,-8.6,0.578,2.5973665190216373,-10.6,seed333
FC(F)(F)c1ccc(NCC(=O)N2CCC[C@@H]2c2nc3ccccc3s2)cc1,-8.7,0.738,2.6888015771204827,-10.5,seed333
[P@@]CCc1cccc(C(=O)N2CCC(OCc3ccc(F)cc3)CC2)c1,-8.6,0.775,2.417967335617508,-10.6,seed333
[C@]1(C[NH2+]C[C@@H]2C[C@@]23CCc2ccccc23)CCC(=O)N1Cc1ccc(Cl)cc1,-8.7,0.88,4.523837418552211,-10.4,seed333
[C@@](C#Cc1ccccc1)C(=O)Nc1cccnc1Oc1cccc(Cl)c1,-8.8,0.772,2.629198720232891,-10.3,seed333
[C@@]1(CCl)[C@@H](N/C=C2/C(=O)N(c3cccc(Cl)c3)N=N[C@H]2C(=O)[O-])C(C#N)=C(C#N)c2ccccc21,-9.3,0.569,4.706271592872126,-9.8,seed333
[C@@]1(C(=O)Nc2ccccc2)[C@@H](C2CCCC2)[NH+]c2ncccc21,-8.8,0.893,3.554110943440704,-10.3,seed333
[C@@]1(CCCn2cccn2)C[C@@H]2CC[C@@]1(CNc1ccccc1-c1ncccc1Cl)C2,-9.2,0.5479999999999999,4.513029521175356,-9.9,seed333
N/C(=N\OCCc1cnn(C(C)(C)C)c1)c1ccc2nnccc2c1,-8.2,0.414,2.9500869891560573,-10.9,seed333
